-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 5
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 18
-1 1
-1 3
-1 2
-1 7
-1 16
-1 14
-1 1
-1 2
-1 7
-1 1
-1 1
-1 6
-1 9
-1 5
-1 3
-1 9
-1 1
-1 15
-1 24
-1 8
-1 1
-1 14
-1 24
-1 23
-1 8
-1 12
-1 1
-1 12
-1 12
-1 21
-1 8
-1 1
-1 10
-1 17
-1 1
-1 3
-1 3
-1 9
-1 1
-1 1
-1 8
-1 11
-1 2
-1 1
-1 10
-1 2
-1 5
-1 1
-1 26
-1 1
-1 13
-1 1
-1 10
-1 8
-1 12
-1 9
-1 12
-1 8
-1 1
-1 11
-1 1
-1 24
-1 16
-1 3
-1 10
-1 9
-1 1
-1 1
-1 18
-1 1
-1 1
-1 1
-1 28
-1 1
-1 1
-1 4
-1 3
-1 1
-1 6
-1 16
-1 3
-1 9
-1 1
-1 19
-1 2
-1 1
-1 4
-1 18
-1 1
-1 2
-1 25
-1 1
-1 8
-1 14
-1 1
-1 23
-1 1
-1 8
-1 10
-1 13
-1 1
-1 1
-1 1
-1 1
-1 1
-1 4
-1 1
-1 3
-1 2
-1 7
-1 29
-1 6
-1 11
-1 8
-1 2
-1 9
-1 1
-1 5
-1 2
-1 2
-1 3
-1 4
-1 1
-1 2
-1 1
-1 7
-1 2
-1 2
-1 3
-1 1
-1 7
-1 2
-1 1
-1 1
-1 22
-1 4
-1 1
-1 1
-1 4
-1 7
-1 19
-1 17
-1 9
-1 10
-1 1
-1 1
-1 3
-1 1
-1 2
-1 2
-1 3
-1 1
-1 4
-1 2
-1 1
-1 1
-1 3
-1 1
-1 1
-1 9
-1 21
-1 1
-1 21
-1 1
-1 1
-1 3
-1 1
-1 4
-1 1
-1 12
-1 1
-1 1
-1 1
-1 14
-1 2
-1 22
-1 4
-1 1
-1 4
-1 19
-1 3
-1 1
-1 9
-1 3
-1 1
-1 17
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 3
-1 11
-1 1
-1 7
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 2
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 10
-1 1
-1 1
-1 1
-1 1
-1 1
-1 4
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 2
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
-1 1
